STATE, CITY, POPULATION, HOUSING_UNITS, LATITUDE, LONGITUDE = 0, 1, 2, 3, 8, 9
AR,Nashville,4878,2136,11832413,109928,4.56852,0.042443,33.942079,-93.847958
FL,Samsula-Spruce Creek,4877,2203,51588059,32231,19.918262,0.012444,29.061389,-81.052994
IL,Mahomet,4877,1700,17750936,0,6.853675,0,40.192384,-88.402115
MI,Lake Fenton,4876,2076,14281142,4334363,5.51398,1.673507,42.843595,-83.709449
PA,Honesdale boroug,4874,2414,10672151,129564,4.120541,0.050025,41.574214,-75.255966
CO,Lone Tree,4873,1906,4464077,0,1.72359,0,39.548947,-104.892546
TX,Palmhurst,4872,1739,15695168,0,6.059939,0,26.250924,-98.307607
IL,Eureka,4871,1831,6968306,124403,2.690478,0.048032,40.71562,-89.27522
PA,Charleroi boroug,4871,2656,1999776,237660,0.772118,0.091761,40.138088,-79.901333
VA,Luray,4871,2191,12286364,15159,4.743792,0.005853,38.664097,-78.454531
HI,Maunawili,4869,1491,9014172,0,3.480391,0,21.37665,-157.760166
WY,Ranchettes,4869,1812,133213075,0,51.433858,0,41.187332,-104.792173
CA,Lake Wildwood,4868,2391,7927227,1177269,3.06072,0.454546,39.234885,-121.203026
FL,Suncoast Estates,4867,2107,6960878,0,2.68761,0,26.713597,-81.867031
TX,Port Isabel,4865,2055,5687458,1845477,2.19594,0.712543,26.073675,-97.213234
DE,New Castle,4862,2199,7897201,315966,3.049126,0.121995,39.664712,-75.565392
IL,Fox River Grove,4862,1734,4298342,269963,1.659599,0.104233,42.195674,-88.216567
TX,Zapata,4856,2239,19965991,0,7.708913,0,26.906244,-99.270007
VA,Big Stone Gap,4856,2197,12628323,0,4.875823,0,36.867165,-82.774471
NY,Chittenango,4855,1968,6324083,0,2.441742,0,43.045901,-75.873785
MO,Salem,4854,2368,7820979,0,3.019697,0,37.641445,-91.538929
TX,Progreso,4851,1127,7726747,0,2.983314,0,26.093724,-97.95753
NY,Wesley Hills,4848,1474,8693668,27501,3.356644,0.010618,41.155795,-74.075257
FL,Hutchinson Island South,4846,5889,11685363,112819817,4.511744,43.559977,27.286391,-80.220669
IL,Mount Zion,4845,1884,9759762,674,3.768265,0.00026,39.777967,-88.878614
NJ,Demarest boroug,4845,1634,5354126,12437,2.06724,0.004802,40.955603,-73.960446
WI,Lake Mills,4843,2065,8860760,1025507,3.421159,0.39595,43.080108,-88.909209
SC,Parris Island,4841,358,31503659,19264631,12.163631,7.438116,32.328944,-80.694619
CO,Berthoud,4839,1883,10275607,241066,3.967434,0.093076,40.306899,-105.075136
MI,Allegan,4838,1947,9859309,1320640,3.806701,0.509902,42.528314,-85.851685
MI,Frankenmuth,4838,2240,7064917,151881,2.72778,0.058642,43.332219,-83.742063
WA,Prosser,4838,1800,11137396,338423,4.300173,0.130666,46.206921,-119.765612
NV,Johnson Lane,4837,1829,55386187,39843,21.384727,0.015383,39.037535,-119.729971
UT,Santaquin,4834,1364,6772008,0,2.614687,0,39.974758,-111.784362
NY,Dansville,4832,2090,6127585,0,2.365874,0,42.561828,-77.696037
ND,Grand Forks AFB,4832,1516,21195372,0,8.183579,0,47.947341,-97.358877
CA,Needles,4830,2551,77092050,1058381,29.765408,0.408643,34.838312,-114.611067
OH,Waterville,4828,1809,9069508,296853,3.501757,0.114616,41.501252,-83.7272
AL,Montevallo,4825,1897,19571730,121875,7.556688,0.047056,33.104927,-86.862817
PA,Shanor-Northvue,4825,2093,17401616,53127,6.718802,0.020512,40.903647,-79.908405
FL,Pebble Creek,4824,1871,7714399,12374,2.978546,0.004778,28.150079,-82.344731
CA,Lakeport,4820,2394,6936204,269069,2.678083,0.103888,39.044865,-122.918383
GA,Lakeview,4820,2160,5910705,31736,2.282136,0.012253,34.978472,-85.257346
AK,Meadow Lakes,4819,2003,173414046,7824699,66.95554,3.021133,61.599661,-149.616036
NY,Manlius,4819,2143,4612725,10643,1.780983,0.004109,43.002266,-75.979068
MO,Odessa,4818,2011,9031348,348,3.487023,0.000134,38.996962,-93.954975
MO,Breckenridge Hills,4817,2173,2118112,0,0.817808,0,38.715687,-90.369078
ID,Rathdrum,4816,1658,12504718,0,4.828099,0,47.808457,-116.892415
FL,Warm Mineral Springs,4811,3672,6793517,733364,2.622992,0.283153,27.04744,-82.268902
MI,Vandercook Lake,4809,1935,11815487,481482,4.561985,0.185901,42.196487,-84.392381
TX,New Boston,4808,2229,9042487,0,3.491324,0,33.460551,-94.417246
CA,Hilmar-Irwin,4807,1646,10148345,0,3.918298,0,37.408385,-120.850712
FL,Whiskey Creek,4806,2374,4146280,0,1.600888,0,26.577502,-81.889836
HI,Waikoloa Village,4806,2057,49576130,5576,19.141452,0.002153,19.941445,-155.792655
KY,Hazard,4806,2291,18181678,0,7.019985,0,37.25591,-83.193706
IA,Windsor Heights,4805,2222,3660988,0,1.413515,0,41.603839,-93.71212
ME,Kennebunk,4804,2295,17467960,0,6.744417,0,43.386508,-70.540454
PA,Jim Thorpe boroug,4804,2193,37465580,777398,14.465542,0.300155,40.872938,-75.736449
MO,Desloge,4802,2115,6876052,0,2.654859,0,37.872781,-90.520484
LA,Walker,4801,1905,14895372,0,5.751136,0,30.489423,-90.862872
MD,Carmody Hills-Pepper Mill Village,4801,1686,1912446,0,0.7384,0,38.895412,-76.890123
AR,Fordyce,4799,2024,17077621,0,6.593707,0,33.814765,-92.41446
TX,Gilmer,4799,2214,11968638,0,4.621117,0,32.732387,-94.94698
IL,Coal City,4797,1958,6274671,0,2.422664,0,41.286339,-88.282616
NC,Unionville,4797,1717,67853489,73395,26.19838,0.028338,35.073239,-80.520922
OR,Eagle Point,4797,1823,6644387,0,2.565412,0,42.467881,-122.80162
MD,Deale,4796,1942,11241516,542781,4.340374,0.209569,38.791766,-76.538933
ME,Rumford,4795,2542,20426794,284063,7.88683,0.109677,44.54733,-70.551447
TN,Mount Carmel,4795,2078,17702609,15285,6.835016,0.005902,36.565666,-82.653265
OK,Sulphur,4794,2220,17658882,376337,6.818133,0.145305,34.509159,-96.975371
NJ,Bradley Beach boroug,4793,3132,1533027,62142,0.591905,0.023993,40.202113,-74.013531
NC,Winterville,4791,1937,6350023,2294,2.451758,0.000886,35.529934,-77.400021
PA,Kittanning boroug,4787,2251,2686405,0,1.037227,0,40.820085,-79.521398
IN,York,4785,1940,9132586,158983,3.526111,0.061384,40.175267,-85.48206
PA,Manheim boroug,4784,2075,3626492,0,1.400196,0,40.162564,-76.396466
WA,Fife,4784,2232,14411949,243858,5.564485,0.094154,47.234439,-122.35969
MO,Malden,4782,2101,16075761,0,6.206886,0,36.572045,-89.971133
AR,Ashdown,4781,2103,18417407,92814,7.111001,0.035836,33.673454,-94.127339
UT,Moab,4779,2148,9426105,0,3.63944,0,38.572545,-109.549776
PA,Montoursville boroug,4777,2169,10475759,335184,4.044713,0.129415,41.252729,-76.915507
MI,Milan,4775,1999,5813335,204130,2.244541,0.078815,42.085792,-83.684336
NY,West Bay Shore,4775,1789,6193132,35531,2.391182,0.013719,40.712906,-73.275258
PA,Beaver boroug,4775,2297,2415805,388573,0.932748,0.150029,40.693865,-80.307944
MT,Sidney,4774,2393,5817735,0,2.24624,0,47.712519,-104.161486
PA,Scottdale boroug,4772,2214,3018245,0,1.165351,0,40.10241,-79.591078
PA,Salunga-Landisville,4771,1780,7884732,0,3.044312,0,40.094876,-76.415805
MO,Brookfield,4769,2394,11125541,10296,4.295596,0.003975,39.783155,-93.073871
IA,Winterset,4768,1998,9094366,0,3.511354,0,41.335901,-94.013981
NY,New Hempstead,4767,1300,7354558,19528,2.839611,0.00754,41.145945,-74.046641
MO,Rock Hill,4765,2126,2824082,0,1.090384,0,38.609052,-90.367046
LA,Monticello,4763,1670,6149061,0,2.374166,0,30.491889,-91.048101
IL,West Peoria,4762,2128,3330029,0,1.285731,0,40.697104,-89.630998
MO,Savannah,4762,2038,8097062,8962,3.126293,0.00346,39.941066,-94.830873
OH,Edgewood,4762,2157,17477202,16159,6.747986,0.006239,41.873274,-80.757853
PA,Monongahela,4761,2382,4987519,535499,1.925692,0.206757,40.200462,-79.928394
WI,Waterford North,4761,1851,29542343,5010332,11.406363,1.9345,42.805631,-88.216593
FL,Villages of Oriole,4758,3750,2657305,0,1.025991,0,26.459218,-80.155569
NY,Thiells,4758,1512,4809685,38335,1.85703,0.014801,41.207392,-74.006829
IL,Lake Barrington,4757,2116,13818914,600350,5.335513,0.231796,42.213324,-88.163998
LA,Church Point,4756,1863,7134756,0,2.754745,0,30.404592,-92.216893
NY,Spackenkill,4756,1729,7540092,0,2.911246,0,41.650993,-73.907763
NJ,Heathcote,4755,2059,6803160,14065,2.626715,0.005431,40.388669,-74.575764
MA,Williams,4754,1550,8859131,14478,3.42053,0.00559,42.709577,-73.197396
TX,San Diego,4753,1793,4220080,0,1.629382,0,27.762559,-98.238771
MS,Flowood,4750,2371,42170716,721213,16.282205,0.278462,32.316673,-90.114858
PA,Schlusser,4750,2039,7611122,0,2.938671,0,40.238528,-77.183573
MD,Chester,4746,2164,6760951,530699,2.610418,0.204904,39.219328,-76.068424
WA,North Bend,4746,1889,7627429,0,2.944967,0,47.493831,-121.786247
IL,Lawrenceville,4745,2262,5236601,0,2.021863,0,38.725686,-87.684538
MA,East Harwich,4744,2943,20831597,1819983,8.043125,0.702699,41.707881,-70.031345
NC,Lake Norman of Catawba,4744,2776,49537673,22494782,19.126603,8.685284,35.585092,-80.995473
GA,Elberton,4743,2265,10380301,43842,4.007857,0.016927,34.109628,-82.865669
RI,Pascoag,4742,1743,13004895,1125389,5.021218,0.434515,41.957401,-71.705957
HI,Ewa Villages,4741,1274,2537753,0,0.979832,0,21.342155,-158.041679
NJ,Harrington Park boroug,4740,1583,4804945,551182,1.8552,0.212813,40.989357,-73.979588
WI,Clintonville,4736,2147,10945087,153059,4.225922,0.059096,44.624051,-88.758073
TX,Burnet,4735,1813,17694652,0,6.831944,0,30.758991,-98.226254
WV,Brookhaven,4734,1984,24130378,0,9.316791,0,39.61058,-79.900119
UT,Nephi,4733,1552,10812034,0,4.17455,0,39.709303,-111.831449
AR,White Hall,4732,1925,17707669,0,6.83697,0,34.271981,-92.09791
IL,Olympia Fields,4732,1915,7359685,9270,2.84159,0.003579,41.51829,-87.692744
MO,Charleston,4732,1957,12112450,0,4.676643,0,36.921475,-89.346426
NY,Island Park,4732,1740,952596,0,0.367799,0,40.602984,-73.657012
OK,Holdenville,4732,2302,12558922,0,4.849027,0,35.084199,-96.400305
FL,Wahneta,4731,1464,6269947,0,2.42084,0,27.953661,-81.729107
MD,Robinwood,4731,1985,9770142,0,3.772273,0,39.627939,-77.668777
OH,Pleasant Run Farm,4731,1689,2716034,0,1.048667,0,39.298758,-84.549735
TX,Camp Swift,4731,1231,30926333,377164,11.940724,0.145624,30.183879,-97.297684
IL,Posen,4730,1694,3054647,0,1.179406,0,41.628234,-87.685723
MT,Glendive,4729,2204,8631288,81064,3.332559,0.031299,47.108491,-104.710419
TX,Lost Creek,4729,1584,8113394,0,3.132599,0,30.286556,-97.837401
CA,Pollock Pines,4728,2206,15090471,0,5.826464,0,38.756411,-120.577867
PA,Mount Pleasant boroug,4728,2227,2966815,0,1.145494,0,40.149847,-79.542609
OH,Champion Heights,4727,1897,8808064,0,3.400813,0,41.290453,-80.851287
TX,McGregor,4727,1856,56502374,0,21.815689,0,31.431928,-97.417022
NJ,Beckett,4726,1549,4576093,196527,1.766839,0.07588,39.755233,-75.356664
PA,McMurray,4726,1612,7981850,0,3.08181,0,40.282276,-80.087162
IN,Austin,4724,1967,6285993,0,2.427036,0,38.742754,-85.809383
SC,Brookdale,4724,2325,9424244,6968,3.638721,0.00269,33.511971,-80.836058
NC,Long View,4722,2165,9131675,0,3.52576,0,35.726132,-81.383811
NV,West Wendover,4721,1626,19413290,0,7.495513,0,40.739512,-114.069796
OR,Junction City,4721,1921,3590899,0,1.386454,0,44.220517,-123.204144
WA,Omak,4721,2016,7428342,192009,2.868099,0.074135,48.410554,-119.524649
OK,Harrah,4719,1859,30719940,0,11.861036,0,35.476163,-97.183803
PA,Green Tree boroug,4719,2026,5437629,0,2.09948,0,40.414969,-80.0498
PA,Jessup boroug,4718,2073,17335156,102260,6.693141,0.039483,41.471131,-75.562171
MO,North Kansas City,4714,2779,11304336,711881,4.364629,0.274859,39.139007,-94.570518
NC,Pleasant Garden,4714,1874,39737333,96970,15.342671,0.03744,35.961103,-79.763387
AZ,Benson,4711,2822,92519752,0,35.722077,0,31.95288,-110.306771
TN,Forest Hills,4710,1791,24020629,0,9.274417,0,36.069092,-86.835912
NV,Silver Springs,4708,1935,187595772,15940213,72.431136,6.154551,39.370429,-119.220862
TN,Munford,4708,1735,20829449,33091,8.042296,0.012777,35.44466,-89.810567
WI,Oconto,4708,2040,17836002,1227318,6.886519,0.47387,44.887714,-87.870423
WA,West Clarkston-Highland,4707,2160,6913184,0,2.669195,0,46.402205,-117.058971
AK,Sterling,4705,2554,200229713,5386628,77.309128,2.079789,60.529635,-150.797887
NJ,Atlantic Highlands boroug,4705,2056,3202260,8475194,1.2364,3.272291,40.411703,-74.033873
NJ,Cape May Court House,4704,2086,23245532,358404,8.97515,0.138381,39.080425,-74.824428
MI,De Witt,4702,1661,7419736,281964,2.864776,0.108867,42.835983,-84.575631
NC,Carolina Beach,4701,4086,5835658,526714,2.25316,0.203365,34.036796,-77.896939
UT,Fruit Heights,4701,1291,5706786,0,2.203402,0,41.027993,-111.910455
CA,Carmel Valley Village,4700,2105,49431374,10584,19.085561,0.004087,36.477473,-121.729832
NM,Taos,4700,2466,13919938,0,5.374518,0,36.393979,-105.576705
UT,Bluffdale,4700,1141,42565271,0,16.434544,0,40.473282,-111.944408
MN,Dayton,4699,1566,60738489,4443487,23.451263,1.71564,45.196416,-93.480701
CA,Gustine,4698,1763,4096152,0,1.581533,0,37.253867,-121.001101
AL,Meadowbrook,4697,1695,6369390,0,2.459235,0,33.403788,-86.690758
GA,Nashville,4697,2098,12019083,137189,4.640594,0.052969,31.206868,-83.246692
KS,Russell,4696,2436,12710584,0,4.907584,0,38.889807,-98.857113
MN,St. James,4695,2006,5930854,56879,2.289916,0.021961,43.982285,-94.628111
TX,Fair Oaks Ranch,4695,1731,18525474,0,7.152726,0,29.738495,-98.642465
PA,Larksville boroug,4694,1939,12329879,413119,4.760593,0.159506,41.258525,-75.927176
LA,Grambling,4693,1408,14209520,56109,5.486327,0.021664,32.527427,-92.713987
NJ,Blackwood,4692,1840,3213084,30271,1.240579,0.011688,39.795981,-75.062304
TX,Hempstead,4691,1848,12873456,52725,4.970469,0.020357,30.091427,-96.081252
TX,Hearne,4690,1944,10616560,8645,4.099077,0.003338,30.877989,-96.595665
IL,Palos Park,4689,1852,9780066,102213,3.776105,0.039465,41.665682,-87.836633
OH,New Lexington,4689,1976,6020642,0,2.324583,0,39.715913,-82.210452
CA,Templeton,4687,1588,12271291,0,4.737972,0,35.553847,-120.709469
IN,Lawrenceburg,4685,2162,12691050,367458,4.900042,0.141876,39.096015,-84.857783
SC,Piedmont,4684,1992,22233822,417403,8.584527,0.16116,34.70414,-82.461427
FL,St. Augustine Beach,4683,3140,5026272,0,1.940655,0,29.843657,-81.272206
TN,Trenton,4683,2090,14314020,123449,5.526674,0.047664,35.973627,-88.941569
ID,Preston,4682,1640,17297784,0,6.678712,0,42.09516,-111.87533
MO,Higginsville,4682,1946,9543781,47920,3.684875,0.018502,39.068829,-93.722126
MI,Buchanan,4681,2098,6214862,174288,2.399572,0.067293,41.827518,-86.361405
MN,St. Joseph,4681,1147,4815984,0,1.859462,0,45.565613,-94.313084
PA,Telford boroug,4680,1977,2624667,0,1.01339,0,40.324786,-75.328045
AR,Gibson,4678,1745,21279876,59317,8.216206,0.022902,34.882353,-92.228059
NY,Elmsford,4676,1738,2838424,0,1.095922,0,41.053963,-73.815711
NE,Falls City,4671,2271,6777807,12085,2.616926,0.004666,40.062447,-95.601173
PA,Flour,4669,1772,3658922,4971,1.412718,0.001919,40.105377,-75.207524
LA,Westlake,4668,1936,6080588,0,2.347728,0,30.248455,-93.259047
TX,Lakehills,4668,2807,78462041,10565097,30.294365,4.079207,29.597381,-98.946606
FL,Nassau Village-Ratliff,4667,1708,38363437,0,14.812206,0,30.519362,-81.797327
MN,Circle Pines,4663,1708,4539049,503599,1.752537,0.194441,45.144865,-93.151257
NJ,Mount Arlington boroug,4663,2039,5472024,1865236,2.11276,0.720172,40.914398,-74.639865
LA,Bunkie,4662,1866,6847488,36978,2.64383,0.014277,30.953566,-92.185462
WA,Liberty Lake,4660,1894,11054538,2774778,4.268181,1.071348,47.656171,-117.086287
IA,Osceola,4659,2118,15116674,528530,5.836581,0.204067,41.034179,-93.768354
OK,Watonga,4658,1507,7083806,0,2.735073,0,35.849249,-98.411591
KY,Prospect,4657,1847,10412402,10432,4.020251,0.004028,38.340126,-85.605627
IL,Marseilles,4655,2003,21525466,1001279,8.311029,0.386596,41.327795,-88.701121
AL,Daleville,4653,2541,34984201,0,13.507476,0,31.302496,-85.711083
MI,Marine City,4652,2006,5681288,722801,2.193558,0.279075,42.717753,-82.496859
IL,Maryville,4651,1816,12088483,82075,4.66739,0.031689,38.725298,-89.957674
AL,Thomasville,4649,2052,22659503,0,8.748883,0,31.911296,-87.740037
AR,Cherokee Village,4648,2892,51503664,2247036,19.885677,0.867585,36.293289,-91.572336
PA,Mahanoy City boroug,4647,2595,1328323,0,0.512868,0,40.812413,-76.140223
KS,Osawatomie,4645,1947,11512266,122941,4.444911,0.047468,38.50165,-94.950799
OH,West Milton,4645,1982,6253183,145598,2.414368,0.056216,39.956453,-84.329489
DE,George,4643,1591,10699602,0,4.13114,0,38.690177,-75.386676
MO,Northwoods,4643,1823,1837143,0,0.709325,0,38.703251,-90.282337
MI,Michigan Center,4641,1961,13421458,1246913,5.182054,0.481436,42.229036,-84.325049
GA,Quitman,4638,2034,9918577,53211,3.829584,0.020545,30.784677,-83.560747
MS,Carthage,4637,1654,24216515,122815,9.350049,0.047419,32.741504,-89.535134
OK,Frederick,4637,2145,12840239,26154,4.957644,0.010098,34.390171,-99.016107
WV,Point Pleasant,4637,2313,6172842,1815017,2.383348,0.700782,38.857527,-82.128571
PA,Duryea boroug,4634,2151,14271642,574118,5.510312,0.221668,41.347729,-75.758302
FL,Southchase,4633,1434,5623288,0,2.171164,0,28.390652,-81.380222
OK,Lone Grove,4631,1873,72704527,85869,28.071376,0.033154,34.177474,-97.248666
OR,Deschutes River Woods,4631,1727,12591418,181784,4.861574,0.070187,43.992473,-121.357525
UT,Santa Clara,4630,1294,12648561,42676,4.883637,0.016477,37.136937,-113.649168
WA,West Pasco,4629,1661,15614067,3051135,6.028625,1.17805,46.252607,-119.18273
MD,Braddock Heights,4627,1733,19124069,16879,7.383845,0.006517,39.420895,-77.504931
FL,Bithlo,4626,1829,27641539,525762,10.672458,0.202998,28.552504,-81.105764
IA,Jefferson,4626,2094,15077684,142350,5.821527,0.054962,42.016749,-94.376753
MI,Rockford,4626,1796,7758794,77048,2.995687,0.029748,43.122327,-85.55895
NY,Glen Head,4625,1717,4172710,0,1.611092,0,40.840682,-73.618913
PA,Chesterbrook,4625,2413,4171276,0,1.610539,0,40.074378,-75.455018
NY,New Square,4624,838,934775,0,0.360919,0,41.139745,-74.028197
FL,Parker,4623,2280,5027328,1263473,1.941062,0.48783,30.129552,-85.600875
NC,Ayden,4622,2067,6001917,0,2.317353,0,35.470973,-77.42074
TX,Lake Worth,4618,1751,6531374,0,2.521778,0,32.810916,-97.432577
IN,Sullivan,4617,2264,4961526,0,1.915656,0,39.096888,-87.406447
MN,Luverne,4617,2161,8818143,31615,3.404704,0.012207,43.655794,-96.210212
WA,Barberton,4617,1658,11156234,0,4.307446,0,45.708502,-122.623036
IL,Carterville,4616,2093,11259190,24912,4.347198,0.009619,37.76112,-89.079588
WA,Duvall,4616,1646,5917000,0,2.284567,0,47.734149,-121.975493
PA,Fountain Hill boroug,4614,2029,1826474,19499,0.705206,0.007529,40.601698,-75.396357
MD,La Vale,4613,2045,21037005,0,8.122433,0,39.654737,-78.812691
MI,Algonac,4613,2014,3629669,3233,1.401423,0.001248,42.62176,-82.533502
OR,Winston,4613,1892,5550683,0,2.143131,0,43.121532,-123.417524
NC,Granite Falls,4612,1849,11056416,119415,4.268906,0.046106,35.800345,-81.432929
MA,Millis-Clicquot,4607,1891,8082589,45283,3.120705,0.017484,42.169045,-71.355159
NY,Waverly,4607,2052,5926678,128829,2.288303,0.049741,42.005247,-76.537892
IN,North Terre Haute,4606,1950,9267375,0,3.578154,0,39.531681,-87.361847
PA,Chester Township,4604,1754,3611592,0,1.394444,0,39.845411,-75.393857
KS,Baxter Springs,4602,2106,8113256,214561,3.132546,0.082842,37.023062,-94.734762
PA,North East boroug,4601,1795,3389840,0,1.308825,0,42.213385,-79.833711
TN,Sparta,4599,2192,16424687,0,6.341607,0,35.932335,-85.469837
NJ,Leisure Village East,4597,3035,4133065,0,1.595785,0,40.037215,-74.171148
OK,Marlow,4592,2086,18396887,35236,7.103078,0.013605,34.64341,-97.958806
MO,Scott City,4591,1953,11901828,94360,4.595322,0.036433,37.218486,-89.524063
PA,Ridgway boroug,4591,2089,6902476,0,2.665061,0,41.424739,-78.729733
CA,El Cerrito,4590,1331,7691462,424558,2.96969,0.163923,33.834166,-117.525527
NC,Seagate,4590,2041,9193759,1468186,3.54973,0.56687,34.203648,-77.843996
CA,Tierra Buena,4587,1650,8890074,0,3.432477,0,39.149767,-121.671499
HI,Laie,4585,1010,3297063,2246778,1.273003,0.867486,21.6485,-157.925569
CA,Santa Ynez,4584,1670,20236295,0,7.813278,0,34.61208,-120.088262
TX,Kingsland,4584,2803,23305665,1996050,8.998368,0.770679,30.667102,-98.444627
SC,Isle of Palms,4583,3881,11570780,2813470,4.467503,1.086287,32.796327,-79.765084
WA,Wapato,4582,1267,2511504,0,0.969697,0,46.445521,-120.421822
AK,Barrow,4581,1620,47647963,7586167,18.396982,2.929036,71.300371,-156.73584
CA,Dos Palos,4581,1491,3857560,0,1.489412,0,36.986444,-120.631989
GA,Bremen,4579,1978,22995981,78185,8.878798,0.030187,33.715933,-85.147213
IN,New Whiteland,4579,1594,3183344,0,1.229096,0,39.560104,-86.097387
PA,Forty Fort boroug,4579,2098,3469432,516411,1.339555,0.199387,41.28333,-75.873396
AL,Lincoln,4577,2297,55242586,326971,21.329283,0.126244,33.593156,-86.138879
MI,Utica,4577,2005,4597923,0,1.775268,0,42.628283,-83.025751
MI,Negaunee,4576,2088,35685493,2297080,13.778246,0.886908,46.501744,-87.603796
CA,Keyes,4575,1471,7443243,0,2.873852,0,37.5618,-120.917361
MO,Mountain Grove,4574,2244,10852401,142308,4.190136,0.054945,37.132243,-92.263849
IA,Chariton,4573,2155,9565759,0,3.69336,0,41.016033,-93.30761
CA,Rio Vista,4571,1974,17490242,936914,6.75302,0.361745,38.163913,-121.695849
AR,McGehee,4570,2044,16631587,0,6.421492,0,33.625426,-91.39433
ME,North Windham,4568,1890,17994570,814541,6.947743,0.314496,43.825778,-70.430834
HI,Wailua Homesteads,4567,1758,18236399,246596,7.041113,0.095211,22.064507,-159.383875
IN,Mitchell,4567,2118,8790295,13821,3.393952,0.005336,38.734007,-86.47458
NC,Mount Olive,4567,2012,6501545,0,2.510261,0,35.195086,-78.067528
SD,Belle Fourche,4565,2122,8171523,194588,3.155043,0.075131,44.667343,-103.85035
WA,West Side Highway,4565,1715,6467721,416826,2.497201,0.160937,46.185921,-122.915505
KS,Clay Center,4564,2191,6707280,352,2.589695,0.000136,39.37992,-97.123168
OH,Ottawa Hills,4564,1786,4827601,24049,1.863947,0.009285,41.66975,-83.640068
PA,Sellersville boroug,4564,1827,3004705,40461,1.160123,0.015622,40.358565,-75.310082
KS,De Soto,4561,1730,29311191,0,11.317115,0,38.965081,-94.962285
MN,New Prague,4559,1735,6820130,0,2.633267,0,44.545313,-93.57528
MO,Castle Point,4559,1571,1774565,0,0.685163,0,38.75595,-90.24821
WA,Eastgate,4558,1743,3252406,0,1.255761,0,47.572005,-122.138509
TX,Teague,4557,1526,8904626,0,3.438095,0,31.627618,-96.283353
WI,North Fond du Lac,4557,1912,4943311,6055,1.908623,0.002338,43.810188,-88.482232
GA,Summerville,4556,2092,10312158,0,3.981547,0,34.479803,-85.347988
OH,Cherry Grove,4555,1545,2921479,0,1.127989,0,39.080529,-84.318713
PA,Minersville boroug,4552,2312,1696617,0,0.655068,0,40.690455,-76.260242
CA,Wilton,4551,1579,76708057,0,29.617148,0,38.409556,-121.224264
NJ,Wanamassa,4551,1701,2909364,22531,1.123312,0.008699,40.236892,-74.028679
NY,East Moriches,4550,1668,14091590,384317,5.440794,0.148386,40.806287,-72.756735
TX,Mineola,4550,1993,13709394,109718,5.293227,0.042362,32.666008,-95.489147
CO,Glendale,4547,2787,1428976,7523,0.551731,0.002905,39.702546,-104.933866
IL,Madison,4545,2322,18157791,690168,7.010763,0.266475,38.6837,-90.151047
NJ,Egg Harbor City,4545,1770,28766751,1116682,11.106905,0.431153,39.549881,-74.617501
MT,Malmstrom AFB,4544,1405,13375443,0,5.164288,0,47.508604,-111.20558
SC,Boiling Springs,4544,1801,17647965,0,6.813918,0,35.043151,-81.975381
LA,Vidalia,4543,1910,6004080,0,2.318188,0,31.568295,-91.434268
TN,Selmer,4541,2173,25317342,47810,9.775081,0.01846,35.172333,-88.592964
AL,Winfield,4540,2126,42006869,126562,16.218943,0.048866,33.928258,-87.80799
WI,West Salem,4540,1765,6152299,26595,2.375416,0.010268,43.899795,-91.086614
FL,Tice,4538,1789,2953628,342576,1.140402,0.132269,26.674815,-81.817565
NC,Erwin,4537,2032,10409839,100260,4.019261,0.038711,35.32284,-78.672005
IL,Eldorado,4534,2236,5967545,81816,2.304082,0.031589,37.814212,-88.440937
TX,Sanger,4534,1750,8143945,17917,3.144395,0.006918,33.363068,-97.176212
AK,Palmer,4533,1555,9732704,11167,3.757818,0.004312,61.601879,-149.117351
MA,North Westport,4533,1806,13434333,2496306,5.187025,0.963829,41.660495,-71.088407
NY,Cobleskill,4533,1706,8468796,12751,3.269821,0.004923,42.679164,-74.485654
NY,Gardner,4533,1674,12681700,20535,4.896432,0.007929,41.527986,-74.057323
TX,Jacksboro,4533,1559,15077552,2553087,5.821476,0.985752,33.223355,-98.160845
CA,Del Monte Forest,4531,2647,20754560,6756791,8.013381,2.608812,36.59081,-121.946105
CO,Vail,4531,5389,11747331,0,4.53567,0,39.635757,-106.362984
TX,Muleshoe,4530,1802,8862469,0,3.421819,0,34.227816,-102.729361
CO,Monte Vista,4529,1854,4907782,138200,1.894905,0.053359,37.577287,-106.145828
NJ,Princeton North,4528,1831,4193185,0,1.618998,0,40.361506,-74.651988
TX,Joshua,4528,1723,16866317,26679,6.512122,0.010301,32.455198,-97.393622
IA,Evansdale,4526,1871,10903974,46241,4.210048,0.017854,42.467837,-92.282105
IL,Paxton,4525,1888,5769235,0,2.227514,0,40.458745,-88.095784
NC,Ahoskie,4523,2010,6879272,0,2.656102,0,36.286439,-76.986436
IL,Grandwood Park,4521,1602,4184406,39276,1.615608,0.015165,42.392507,-87.988415
OH,Park Layne,4519,1644,3854464,0,1.488217,0,39.88653,-84.039549
OR,Happy Valley,4519,1500,6991002,0,2.699241,0,45.445812,-122.533674
CA,Bystrom,4518,1401,2880541,135282,1.112183,0.052233,37.619981,-120.97979
PA,Annville,4518,1556,4084875,20310,1.577179,0.007842,40.330162,-76.512533
WI,Bayside,4518,1834,6162783,0,2.379464,0,43.180275,-87.904735
ND,Grafton,4516,2005,8913400,0,3.441483,0,48.416082,-97.410633
AZ,Golden Valley,4515,2175,72637755,0,28.045595,0,35.223016,-114.214988
